refcode,component_refcode,component_index,smiles,HBD,HBA,logP,MW
ACETAF01,ACETAF01_1,1,OC(=O)c1ccccc1O,2,2,1.0903999999999998,138.031694052
ACETAF01,ACETAF01_2,2,CN1N=NC2=C(N=CN2C1=O)C(N)=O,1,7,-2.078099999999999,194.055223432
ACETEJ,ACETEJ_1,1,OC(C(O)C(O)=O)C(O)=O,4,4,-2.1226,150.01643791200001
ACETEJ,ACETEJ_2,2,CN1N=NC2=C(N=CN2C1=O)C(N)=O,1,7,-2.078099999999999,194.055223432
ACHOLC,ACHOLC_1,1,[Cl-],0,0,-2.996,34.96940125991
ACHOLC,ACHOLC_2,2,CC(=O)OCC[N+](C)(C)C,0,2,0.25570000000000004,146.11755517209
ACHOLC01,ACHOLC01_1,1,CC(=O)OCC[N+](C)(C)C,0,2,0.25570000000000004,146.11755517209
ACHOLC01,ACHOLC01_2,2,[Cl-],0,0,-2.996,34.96940125991
ACHOLP,ACHOLP_1,1,CC(=O)OCC[N+](C)(C)C,0,2,0.25570000000000004,146.11755517209
ACHRES,ACHRES_1,1,Oc1ccc(c(O)c1)C(=O)[O-],2,4,-0.5387000000000002,153.01933221991
ACHRES,ACHRES_2,2,Oc1ccc(c(O)c1)C(=O)[O-],2,4,-0.5387000000000002,153.01933221991
ACHRES,ACHRES_3,3,CC(=O)OCC[N+](C)(C)C,0,2,0.25570000000000004,146.11755517209
ACHRES,ACHRES_4,4,CC(=O)OCC[N+](C)(C)C,0,2,0.25570000000000004,146.11755517209
ACHTAR10,ACHTAR10_1,1,CC(=O)OCC[N+](C)(C)C,0,2,0.25570000000000004,146.11755517209
ACHTAR10,ACHTAR10_2,2,OC(C(O)C(=O)[O-])C(O)=O,3,5,-3.4572999999999996,149.00916145991002
ACHTPB,ACHTPB_1,1,CC(=O)OCC[N+](C)(C)C,0,2,0.25570000000000004,146.11755517209
ACHTPB,ACHTPB_2,2,c1ccc(cc1)[B-](c1ccccc1)(c1ccccc1)c1ccccc1,0,0,3.064000000000002,319.16635461991
ACIBAT,ACIBAT_1,1,Oc1cccc([O-])c1,1,2,0.4657999999999999,109.02950297991
ACIBAT,ACIBAT_2,2,Oc1cccc([O-])c1,1,2,0.4657999999999999,109.02950297991
ACIBAT,ACIBAT_3,3,Oc1cccc(O)c1,2,2,1.0977999999999999,110.036779432
ACIBAT,ACIBAT_4,4,Oc1cccc(O)c1,2,2,1.0977999999999999,110.036779432
ACIBAT,ACIBAT_5,5,C[N+](C)(C)C,0,0,0.3224,74.09642580408999
ACIBAT,ACIBAT_6,6,C[N+](C)(C)C,0,0,0.3224,74.09642580408999
ACIFAT,ACIFAT_1,1,[NH3+]c1ccc(cc1)S(N)(=O)=O,2,2,-0.7926000000000002,173.03792494809
ACIFAT,ACIFAT_2,2,OC(=O)c1cc(cc(c1[O-])N(=O)=O)N(=O)=O,1,6,0.27479999999999977,226.99457401591002
ACOPOA,ACOPOA_1,1,NC(=O)c1cnccn1,1,3,-0.4245000000000001,123.04326178
ACOPOA,ACOPOA_2,2,OC(=O)c1cc(O)cc(O)c1,3,3,0.7959999999999998,154.026608672
ACOPUG,ACOPUG_1,1,NC(=O)c1cnccn1,1,3,-0.4245000000000001,123.04326178
ACOPUG,ACOPUG_2,2,COc1cc(C=CC(O)=O)ccc1O,2,3,1.4986,194.0579088
ACOQAN,ACOQAN_1,1,NC(=O)c1c[nH+]ccn1,1,2,-1.0054000000000005,124.05053823208999
ACOQAN,ACOQAN_2,2,NC(=O)c1c[nH+]ccn1,1,2,-1.0054000000000005,124.05053823208999
ACOQAN,ACOQAN_3,3,Cc1ccc(cc1)S(=O)(=O)[O-],0,3,0.89912,171.01213866391
ACOQAN,ACOQAN_4,4,Cc1ccc(cc1)S(=O)(=O)[O-],0,3,0.89912,171.01213866391
ACOYOG,ACOYOG_1,1,Oc1cccc(O)c1,2,2,1.0977999999999999,110.036779432
ACOYOG,ACOYOG_2,2,C(Cc1ccncc1)c1ccncc1,0,2,2.2618,184.100048384
ACOYOG01,ACOYOG01_1,1,C(Cc1ccncc1)c1ccncc1,0,2,2.2618,184.100048384
ACOYOG01,ACOYOG01_2,2,Oc1cccc(O)c1,2,2,1.0977999999999999,110.036779432
ACPRET,ACPRET_1,1,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC12C,1,6,2.560600000000001,402.20423868
ACPRET03,ACPRET03_1,1,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC12C,1,6,2.560600000000001,402.20423868
ACRMSA,ACRMSA_1,1,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2[nH+]c2ccccc12,2,4,3.9308000000000023,394.12198892009
ACRMSA,ACRMSA_2,2,[Cl-],0,0,-2.996,34.96940125991
ACRMSA,ACRMSA_3,3,CO,1,1,-0.3915,32.026214748
ACSALA,ACSALA_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA01,ACSALA01_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA02,ACSALA02_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA03,ACSALA03_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA04,ACSALA04_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA05,ACSALA05_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA06,ACSALA06_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA07,ACSALA07_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA08,ACSALA08_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA09,ACSALA09_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA10,ACSALA10_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA11,ACSALA11_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA12,ACSALA12_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA13,ACSALA13_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA14,ACSALA14_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA15,ACSALA15_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA17,ACSALA17_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA19,ACSALA19_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA20,ACSALA20_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA21,ACSALA21_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA23,ACSALA23_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA23,ACSALA23_2,2,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA24,ACSALA24_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA24,ACSALA24_2,2,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA25,ACSALA25_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA26,ACSALA26_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA27,ACSALA27_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA28,ACSALA28_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA29,ACSALA29_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA31,ACSALA31_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA32,ACSALA32_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA33,ACSALA33_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA34,ACSALA34_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA35,ACSALA35_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA38,ACSALA38_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA39,ACSALA39_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA40,ACSALA40_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA41,ACSALA41_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA42,ACSALA42_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA43,ACSALA43_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACSALA44,ACSALA44_1,1,CC(=O)Oc1ccccc1C(O)=O,1,3,1.3101,180.042258736
ACTART10,ACTART10_1,1,CC(=O)OCC[N+](C)(C)C,0,2,0.25570000000000004,146.11755517209
ACTART10,ACTART10_2,2,CC(=O)OCC[N+](C)(C)C,0,2,0.25570000000000004,146.11755517209
ACTART10,ACTART10_3,3,OC(C(O)C(=O)[O-])C(O)=O,3,5,-3.4572999999999996,149.00916145991002
ACTART10,ACTART10_4,4,OC(C(O)C(=O)[O-])C(O)=O,3,5,-3.4572999999999996,149.00916145991002
ACTART11,ACTART11_1,1,CC(=O)OCC[N+](C)(C)C,0,2,0.25570000000000004,146.11755517209
ACTART11,ACTART11_2,2,OC(C(O)C(=O)[O-])C(O)=O,3,5,-3.4572999999999996,149.00916145991002
ACTDGU10,ACTDGU10_1,1,CC(C)C1NC(=O)C(NC(=O)c2ccc(C)c3OC4=C(C)C(=O)C(=C(C(=O)NC5C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C6CCCN6C(=O)C(NC5=O)C(C)C)C4=Nc23)N)C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C2CCCN2C1=O,5,18,0.7256400000000023,1254.6284746719998
ACTDGU10,ACTDGU10_2,2,NC1=NC2=C(N=CN2C2CC(O)C(CO)O2)C(=O)N1,4,8,-1.6575000000000002,267.096753896
ACTDGU10,ACTDGU10_3,3,NC1=NC2=C(N=CN2C2CC(O)C(CO)O2)C(=O)N1,4,8,-1.6575000000000002,267.096753896
ACTDGU10,ACTDGU10_4,4,O,0,0,-0.8247,18.010564684
ACTDGU10,ACTDGU10_5,5,O,0,0,-0.8247,18.010564684
ACTDGU10,ACTDGU10_6,6,O,0,0,-0.8247,18.010564684
ACTDGU10,ACTDGU10_7,7,O,0,0,-0.8247,18.010564684
ACTDGU10,ACTDGU10_8,8,O,0,0,-0.8247,18.010564684
ACTDGU10,ACTDGU10_9,9,O,0,0,-0.8247,18.010564684
ACTDGU10,ACTDGU10_10,10,O,0,0,-0.8247,18.010564684
ACTDGU10,ACTDGU10_11,11,O,0,0,-0.8247,18.010564684
ACTDGU10,ACTDGU10_12,12,O,0,0,-0.8247,18.010564684
ACTDGU10,ACTDGU10_13,13,O,0,0,-0.8247,18.010564684
ACTDGU10,ACTDGU10_14,14,O,0,0,-0.8247,18.010564684
ACTDGU10,ACTDGU10_15,15,O,0,0,-0.8247,18.010564684
ACTYSN,ACTYSN_1,1,CC(=O)NC(Cc1ccc(O)cc1)C(O)=O,3,3,0.5239999999999998,223.084457896
ACUDAG,ACUDAG_1,1,NNC(=O)c1ccncc1,2,3,-0.3149000000000006,137.058911844
ACUDAG,ACUDAG_2,2,OC(=O)c1ccc(cc1)C#N,1,2,1.2564799999999998,147.0320284
ACUDEK,ACUDEK_1,1,NNC(=O)c1ccncc1,2,3,-0.3149000000000006,137.058911844
ACUDEK,ACUDEK_2,2,Nc1ccc(cc1)C(O)=O,2,2,0.9670000000000001,137.047678464
ACUDEK,ACUDEK_3,3,Nc1ccc(cc1)C(O)=O,2,2,0.9670000000000001,137.047678464
ACUDEK01,ACUDEK01_1,1,NNC(=O)c1ccncc1,2,3,-0.3149000000000006,137.058911844
ACUDEK01,ACUDEK01_2,2,Nc1ccc(cc1)C(O)=O,2,2,0.9670000000000001,137.047678464
ACUDEK01,ACUDEK01_3,3,Nc1ccc(cc1)C(O)=O,2,2,0.9670000000000001,137.047678464
ACUDIO,ACUDIO_1,1,OC(=O)c1ccc(cc1)N(=O)=O,1,3,1.293,167.02185764
ACUDIO,ACUDIO_2,2,NNC(=O)c1ccncc1,2,3,-0.3149000000000006,137.058911844
ACXMAC,ACXMAC_1,1,CC(=O)NO,2,2,-0.4882999999999999,75.0320284
ACXMAC,ACXMAC_2,2,O,0,0,-0.8247,18.010564684
ADAJAT,ADAJAT_1,1,NC1=NC(=O)NC=C1F,2,3,-0.5088000000000001,129.033839968
ADAJAT01,ADAJAT01_1,1,NC1=NC(=O)NC=C1F,2,3,-0.5088000000000001,129.033839968
ADALEW,ADALEW_1,1,Cc1cc2Cc3cc(C)cc(c3OP(=O)([O-])Oc2c(c1)C(C)(C)C)C(C)(C)C,0,4,5.728840000000006,401.18871964990996
ADALEW,ADALEW_2,2,Nc1[nH+]cnc2NC=Nc12,2,3,-0.6458000000000004,136.06177161208998
ADALEW,ADALEW_3,3,Cc1cc2Cc3cc(C)cc(c3OP(=O)([O-])Oc2c(c1)C(C)(C)C)C(C)(C)C,0,4,5.728840000000006,401.18871964990996
ADALEW,ADALEW_4,4,Nc1[nH+]cnc2NC=Nc12,2,3,-0.6458000000000004,136.06177161208998
ADALEW,ADALEW_5,5,CO,1,1,-0.3915,32.026214748
ADBURM,ADBURM_1,1,Nc1ncnc2N(C=Nc12)C1OC(CO)C(O)C1O,4,9,-1.9799999999999998,267.096753896
ADBURM,ADBURM_2,2,OCC1OC(C(O)C1O)N1C=C(Br)C(=O)NC1=O,4,7,-2.0894000000000004,321.980048172
ADEDIX,ADEDIX_1,1,Nc1ccc(cc1)S(=O)(=O)N=C1NC=CS1,2,4,0.9479999999999997,255.013618528
ADEDIX,ADEDIX_2,2,c1ccncc1,0,1,1.0816,79.04219916
ADEDIX01,ADEDIX01_1,1,Nc1ccc(cc1)S(=O)(=O)N=C1NC=CS1,2,4,0.9479999999999997,255.013618528
ADEDIX01,ADEDIX01_2,2,c1ccncc1,0,1,1.0816,79.04219916
ADEDIX02,ADEDIX02_1,1,Nc1ccc(cc1)S(=O)(=O)N=C1NC=CS1,2,4,0.9479999999999997,255.013618528
ADEDIX02,ADEDIX02_2,2,c1ccncc1,0,1,1.0816,79.04219916
ADEFOF,ADEFOF_1,1,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl,3,5,-0.35129999999999945,296.964475416
ADEFOF,ADEFOF_2,2,CN(C)C(C)=O,0,1,0.09450000000000003,87.068413908
ADEFOF,ADEFOF_3,3,CN(C)C(C)=O,0,1,0.09450000000000003,87.068413908
ADENBH,ADENBH_1,1,[Br-],0,0,-2.996,78.91888567991
ADENBH,ADENBH_2,2,O,0,0,-0.8247,18.010564684
ADENBH,ADENBH_3,3,Nc1[nH+]cnc2NC=Nc12,2,3,-0.6458000000000004,136.06177161208998
ADENCH,ADENCH_1,1,O,0,0,-0.8247,18.010564684
ADENCH,ADENCH_2,2,[Cl-],0,0,-2.996,34.96940125991
ADENCH,ADENCH_3,3,Nc1[nH+]cnc2NC=Nc12,2,3,-0.6458000000000004,136.06177161208998
ADENCH01,ADENCH01_1,1,[Cl-],0,0,-2.996,34.96940125991
ADENCH01,ADENCH01_2,2,O,0,0,-0.8247,18.010564684
ADENCH01,ADENCH01_3,3,Nc1[nH+]cnc2NC=Nc12,2,3,-0.6458000000000004,136.06177161208998
ADENCH02,ADENCH02_1,1,[Cl-],0,0,-2.996,34.96940125991
ADENCH02,ADENCH02_2,2,Nc1[nH+]cnc2NC=Nc12,2,3,-0.6458000000000004,136.06177161208998
ADENCH02,ADENCH02_3,3,O,0,0,-0.8247,18.010564684
ADENCH03,ADENCH03_1,1,Nc1[nH+]cnc2NC=Nc12,2,3,-0.6458000000000004,136.06177161208998
ADENCH03,ADENCH03_2,2,[Cl-],0,0,-2.996,34.96940125991
ADENCH03,ADENCH03_3,3,O,0,0,-0.8247,18.010564684
ADENCH04,ADENCH04_1,1,[Cl-],0,0,-2.996,34.96940125991
ADENCH04,ADENCH04_2,2,O,0,0,-0.8247,18.010564684
ADENCH04,ADENCH04_3,3,Nc1[nH+]cnc2NC=Nc12,2,3,-0.6458000000000004,136.06177161208998
ADENDH,ADENDH_1,1,[Cl-],0,0,-2.996,34.96940125991
ADENDH,ADENDH_2,2,[Cl-],0,0,-2.996,34.96940125991
ADENDH,ADENDH_3,3,Nc1[nH+]cnc2NC=[NH+]c12,2,2,-1.2267000000000006,137.06904806417998
ADENDH02,ADENDH02_1,1,[Cl-],0,0,-2.996,34.96940125991
ADENDH02,ADENDH02_2,2,[Cl-],0,0,-2.996,34.96940125991
ADENDH02,ADENDH02_3,3,Nc1[nH+]cnc2NC=[NH+]c12,2,2,-1.2267000000000006,137.06904806417998
ADENDH03,ADENDH03_1,1,[Cl-],0,0,-2.996,34.96940125991
ADENDH03,ADENDH03_2,2,[Cl-],0,0,-2.996,34.96940125991
ADENDH03,ADENDH03_3,3,Nc1[nH+]cnc2NC=[NH+]c12,2,2,-1.2267000000000006,137.06904806417998
ADENDH04,ADENDH04_1,1,[Cl-],0,0,-2.996,34.96940125991
ADENDH04,ADENDH04_2,2,[Cl-],0,0,-2.996,34.96940125991
ADENDH04,ADENDH04_3,3,NC1=C2[NH+]=CNC2=NC=[NH+]1,2,2,-1.2267000000000006,137.06904806417998
ADENIJ,ADENIJ_1,1,C[NH+](C)CCOC(c1ccccc1)c1ccccc1,1,1,1.9371000000000003,256.16959074409
ADENIJ,ADENIJ_2,2,CC1=CC(=O)[N-]S(=O)(=O)O1,0,4,0.06550000000000006,161.98665218791
ADENOH10,ADENOH10_1,1,Nc1[nH+]cnc2NC=Nc12,2,3,-0.6458000000000004,136.06177161208998
ADENOH10,ADENOH10_2,2,Nc1[nH+]cnc2NC=Nc12,2,3,-0.6458000000000004,136.06177161208998
ADENOH10,ADENOH10_3,3,O=N(=O)[O-],0,3,-0.23910000000000006,61.988366439909996
ADENOH10,ADENOH10_4,4,O,0,0,-0.8247,18.010564684
ADENOP,ADENOP_1,1,CC1=CC(=O)[N-]S(=O)(=O)O1,0,4,0.06550000000000006,161.98665218791
ADENOP,ADENOP_2,2,CN(C)C(=[NH2+])N=C(N)N,3,0,-3.0634999999999986,130.10872180408998
ADENOS01,ADENOS01_1,1,NC1=NC=NC2=C1N=CN2C1OC(CO)C(O)C1O,4,9,-1.9800000000000006,267.096753896
ADENOS10,ADENOS10_1,1,Nc1ncnc2N(C=Nc12)C1OC(CO)C(O)C1O,4,9,-1.9799999999999998,267.096753896
ADENOS11,ADENOS11_1,1,NC1=NC=NC2=C1N=CN2C1OC(CO)C(O)C1O,4,9,-1.9800000000000006,267.096753896
ADENOS12,ADENOS12_1,1,NC1=NC=NC2=C1N=CN2C1OC(CO)C(O)C1O,4,9,-1.9800000000000006,267.096753896
ADENOS13,ADENOS13_1,1,Nc1ncnc2N(C=Nc12)C1OC(CO)C(O)C1O,4,9,-1.9799999999999998,267.096753896
ADENOS14,ADENOS14_1,1,Nc1ncnc2N(C=Nc12)C1OC(CO)C(O)C1O,4,9,-1.9799999999999998,267.096753896
ADENPH,ADENPH_1,1,OP(O)(=O)[O-],2,2,-1.5606000000000002,96.96961875391001
ADENPH,ADENPH_2,2,Nc1[nH+]cnc2NC=Nc12,2,3,-0.6458000000000004,136.06177161208998
ADENSL,ADENSL_1,1,O=S(=O)([O-])[O-],0,4,-1.3379999999999996,95.95282663982002
ADENSL,ADENSL_2,2,Nc1[nH+]cnc2NC=[NH+]c12,2,2,-1.2267000000000006,137.06904806417998
ADEQUW,ADEQUW_1,1,[Cl-],0,0,-2.996,34.96940125991
ADEQUW,ADEQUW_2,2,O,0,0,-0.8247,18.010564684
ADEQUW,ADEQUW_3,3,O,0,0,-0.8247,18.010564684
ADEQUW,ADEQUW_4,4,c1cnc2c(c1)ccc1cccnc21,0,2,2.7830000000000004,180.068748256
ADEQUW,ADEQUW_5,5,[NH3+]CC[NH3+],2,0,-2.529799999999999,62.08330116018
ADEQUW01,ADEQUW01_1,1,c1cnc2c(c1)ccc1cccnc21,0,2,2.7830000000000004,180.068748256
ADEQUW01,ADEQUW01_2,2,[NH3+]CC[NH3+],2,0,-2.529799999999999,62.08330116018
ADEQUW01,ADEQUW01_3,3,[Cl-],0,0,-2.996,34.96940125991
ADEQUW01,ADEQUW01_4,4,O,0,0,-0.8247,18.010564684
ADEQUW01,ADEQUW01_5,5,O,0,0,-0.8247,18.010564684
ADERUX,ADERUX_1,1,[NH3+]CC[NH3+],2,0,-2.529799999999999,62.08330116018
ADERUX,ADERUX_2,2,O,0,0,-0.8247,18.010564684
ADERUX,ADERUX_3,3,O=C([O-])c1ccc(nc1)C(=O)[O-],0,5,-2.1914,165.00730473582001
ADESUL,ADESUL_1,1,O=S(=O)([O-])[O-],0,4,-1.3379999999999996,95.95282663982002
ADESUL,ADESUL_2,2,Nc1[nH+]cnc2NC=Nc12,2,3,-0.6458000000000004,136.06177161208998
ADESUL,ADESUL_3,3,Nc1[nH+]cnc2NC=Nc12,2,3,-0.6458000000000004,136.06177161208998
ADESUL,ADESUL_4,4,O,0,0,-0.8247,18.010564684
ADESUL,ADESUL_5,5,O,0,0,-0.8247,18.010564684
ADOSBU,ADOSBU_1,1,Nc1ncnc2N(C=Nc12)C1OC(CO)C(O)C1O,4,9,-1.9799999999999998,267.096753896
ADOSBU,ADOSBU_2,2,BrC1=CNC(=O)NC1=O,2,2,-0.17430000000000012,189.937789436
ADOSBU01,ADOSBU01_1,1,BrC1=CNC(=O)NC1=O,2,2,-0.17430000000000012,189.937789436
ADOSBU01,ADOSBU01_2,2,Nc1ncnc2N(C=Nc12)C1OC(CO)C(O)C1O,4,9,-1.9799999999999998,267.096753896
ADOSHC,ADOSHC_1,1,[Cl-],0,0,-2.996,34.96940125991
ADOSHC,ADOSHC_2,2,Nc1[nH+]cnc2N(C=Nc12)C1OC(CO)C(O)C1O,4,8,-2.560899999999999,268.10403034809
ADPAPF10,ADPAPF10_1,1,Nc1ncnc2N(C=Nc12)C1OC(COP(O)(=O)OC2C(O)C(OC2CO)N2C=Nc3c(N)ncnc23)C(O)C1O,7,19,-2.7973999999999983,596.1492736300002
ADPAPF10,ADPAPF10_2,2,Nc1ccc2cc3ccc(N)cc3[nH+]c2c1,2,2,1.9714999999999998,210.10257380408999
ADPAPF10,ADPAPF10_3,3,Nc1ccc2cc3ccc(N)cc3[nH+]c2c1,2,2,1.9714999999999998,210.10257380408999
ADPAPF10,ADPAPF10_4,4,O,0,0,-0.8247,18.010564684
ADPAPF10,ADPAPF10_5,5,O,0,0,-0.8247,18.010564684
ADPAPF10,ADPAPF10_6,6,O,0,0,-0.8247,18.010564684
ADPAPF10,ADPAPF10_7,7,O,0,0,-0.8247,18.010564684
ADPAPF10,ADPAPF10_8,8,O,0,0,-0.8247,18.010564684
ADPAPF10,ADPAPF10_9,9,O,0,0,-0.8247,18.010564684
ADPAPF10,ADPAPF10_10,10,O,0,0,-0.8247,18.010564684
ADPAPF10,ADPAPF10_11,11,O,0,0,-0.8247,18.010564684
ADPAPF10,ADPAPF10_12,12,O,0,0,-0.8247,18.010564684
ADPAPF10,ADPAPF10_13,13,O,0,0,-0.8247,18.010564684
ADPAPF10,ADPAPF10_14,14,O,0,0,-0.8247,18.010564684
ADPAPF10,ADPAPF10_15,15,O,0,0,-0.8247,18.010564684
ADPAPF10,ADPAPF10_16,16,O,0,0,-0.8247,18.010564684
ADPAPF10,ADPAPF10_17,17,O,0,0,-0.8247,18.010564684
ADPAPF10,ADPAPF10_18,18,O,0,0,-0.8247,18.010564684
ADPAPF10,ADPAPF10_19,19,O,0,0,-0.8247,18.010564684
ADPAPF10,ADPAPF10_20,20,O,0,0,-0.8247,18.010564684
ADPAPF10,ADPAPF10_21,21,O=S(=O)([O-])[O-],0,4,-1.3379999999999996,95.95282663982002
ADPAPF10,ADPAPF10_22,22,O,0,0,-0.8247,18.010564684
ADPAPF10,ADPAPF10_23,23,O,0,0,-0.8247,18.010564684
ADPAPF10,ADPAPF10_24,24,O,0,0,-0.8247,18.010564684
ADPAPF10,ADPAPF10_25,25,O,0,0,-0.8247,18.010564684
ADPOSM,ADPOSM_1,1,NC1=[NH+]C=NC2=C1N=CN2C1OC(COP([O])(=O)[O-])C(O)C1O,3,10,-2.6376999999999993,346.05525938599993
ADPOSM,ADPOSM_2,2,O,0,0,-0.8247,18.010564684
ADPOSM01,ADPOSM01_1,1,NC1=[NH+]C=NC2=C1N=CN2C1OC(COP([O])(=O)[O-])C(O)C1O,3,10,-2.6376999999999993,346.05525938599993
ADPOSM01,ADPOSM01_2,2,O,0,0,-0.8247,18.010564684
ADPOSM02,ADPOSM02_1,1,Nc1[nH+]cnc2N(C=Nc12)C1OC(COP(O)(=O)[O-])C(O)C1O,4,10,-3.0758999999999994,347.0630844179999
ADPOSM02,ADPOSM02_2,2,O,0,0,-0.8247,18.010564684
ADPOSM03,ADPOSM03_1,1,Nc1[nH+]cnc2N(C=Nc12)C1OC(COP(O)(=O)[O-])C(O)C1O,4,10,-3.0758999999999994,347.0630844179999
ADPOSM03,ADPOSM03_2,2,O,0,0,-0.8247,18.010564684
ADPRFS10,ADPRFS10_1,1,Nc1[nH+]cnc2N(C=Nc12)C1OC(CO)C(O)C1O,4,8,-2.560899999999999,268.10403034809
ADPRFS10,ADPRFS10_2,2,Nc1[nH+]cnc2N(C=Nc12)C1OC(CO)C(O)C1O,4,8,-2.560899999999999,268.10403034809
ADPRFS10,ADPRFS10_3,3,Nc1ccc2cc3ccc(N)cc3[nH+]c2c1,2,2,1.9714999999999998,210.10257380408999
ADPRFS10,ADPRFS10_4,4,O=S(=O)([O-])[O-],0,4,-1.3379999999999996,95.95282663982002
ADPRFS10,ADPRFS10_5,5,O=S(=O)([O-])[O-],0,4,-1.3379999999999996,95.95282663982002
ADPRFS10,ADPRFS10_6,6,O,0,0,-0.8247,18.010564684
ADPRFS10,ADPRFS10_7,7,O,0,0,-0.8247,18.010564684
ADPRFS10,ADPRFS10_8,8,O,0,0,-0.8247,18.010564684
ADPRFS10,ADPRFS10_9,9,O,0,0,-0.8247,18.010564684
ADPRFS10,ADPRFS10_10,10,O,0,0,-0.8247,18.010564684
ADRBFT10,ADRBFT10_1,1,Cc1cc2N=C3C(=O)NC(=O)N=C3N(CC(O)C(O)C(O)CO)c2cc1C,5,9,-1.7235599999999989,376.13828435999994
ADRBFT10,ADRBFT10_2,2,Nc1ncnc2NC=Nc12,2,4,-0.0648999999999999,135.05449516
ADRBFT10,ADRBFT10_3,3,O,0,0,-0.8247,18.010564684
ADRBFT10,ADRBFT10_4,4,O,0,0,-0.8247,18.010564684
ADRBFT10,ADRBFT10_5,5,O,0,0,-0.8247,18.010564684
ADRBFT10,ADRBFT10_6,6,Cc1cc2N=C3C(=O)NC(=O)N=C3N(CC(O)C(O)C(O)CO)c2cc1C,5,9,-1.7235599999999989,376.13828435999994
ADRBFT10,ADRBFT10_7,7,Nc1ncnc2NC=Nc12,2,4,-0.0648999999999999,135.05449516
