identifier,smiles,HBD,HBA,logP,MW
GEWZUH,OCC1OC2OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC1C(O)C2O,21,35,-15.23060000000003,1134.3697639400002
GEXRUW,[NH3+]C(CO)(CO)CO,4,3,-3.0559999999999996,122.08116966409
GEXVEK,COc1ccc(CN(CC[NH+](C)C)c2ncccn2)cc1,1,4,0.6363000000000003,287.18663777609
GEYLIF,[NH3+]C(C)Cc1cccc(c1)C(F)(F)F,1,0,1.8782999999999994,204.09946049609
GEYMOQ,O=C1CN(N=CC2=CC=C(O2)c2ccc(cc2)N(=O)=O)C(=O)N1,1,6,1.7404999999999997,314.06511942
GEYMUW,O=C1CN(N=CC2=CC=C(O2)c2ccc(cc2)N(=O)=O)C(=O)N1,1,6,1.7404999999999997,314.06511942
GEYNAD,O=C1CN(N=CC2=CC=C(O2)c2ccc(cc2)N(=O)=O)C(=O)N1,1,6,1.7404999999999997,314.06511942
GEYNEH,O=C1CN(N=CC2=CC=C(O2)c2ccc(cc2)N(=O)=O)C(=O)N1,1,6,1.7404999999999997,314.06511942
GEYNOR,O=C1CN(N=CC2=CC=C(O2)N(=O)=O)C(=O)N1,1,6,0.07349999999999995,238.033819292
GEYNUX,O=C1CN(N=CC2=CC=C(O2)N(=O)=O)C(=O)N1,1,6,0.07349999999999995,238.033819292
GEYQOU,O=C1CN(N=CC2=CC=C(O2)c2ccc(cc2)N(=O)=O)C(=O)N1,1,6,1.7404999999999997,314.06511942
GEYQUA,O=C1CN(N=CC2=CC=C(O2)c2ccc(cc2)N(=O)=O)C(=O)N1,1,6,1.7404999999999997,314.06511942
GEYRAH,O=C1CN(N=CC2=CC=C(O2)c2ccc(cc2)N(=O)=O)C(=O)N1,1,6,1.7404999999999997,314.06511942
GEYSAE,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,2,5,1.4764399999999998,278.083746688
GEYSAE01,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,2,5,1.4764399999999998,278.083746688
GEYSAE02,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,2,5,1.4764399999999998,278.083746688
GEYXIV,O=C1CN(N=CC2=CC=C(O2)c2ccc(cc2)N(=O)=O)C(=O)N1,1,6,1.7404999999999997,314.06511942
GEYXOB,O=C1CN(N=CC2=CC=C(O2)c2ccc(cc2)N(=O)=O)C(=O)N1,1,6,1.7404999999999997,314.06511942
GEYXOX,Cc1ncc(C[N+]2=CSC(=C2C)CCO)c(N)n1,2,5,0.60774,265.11175858409
GEYXUH,O=C1CN(N=CC2=CC=C(O2)c2ccc(cc2)N(=O)=O)C(=O)N1,1,6,1.7404999999999997,314.06511942
GEZKEB,[NH3+]CCC1=CNC=[NH+]1,2,0,-1.3867999999999987,113.09420019218
GEZKEB01,[NH3+]CCC1=CNC=[NH+]1,2,0,-1.3867999999999987,113.09420019218
GEZKUU,CN1CCN(CC1)C1=Nc2ccccc2NC2=C1C=C(C)S2,1,5,3.4392200000000015,312.14086764
GEZLEG,CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC43CCC(=O)O4)C12,0,5,4.852300000000005,416.2021305039999
GEZLIK,CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC43CCC(=O)O4)C12,0,5,4.852300000000005,416.2021305039999
GEZQEL,CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC43CCC(=O)O4)C12,0,5,4.852300000000005,416.2021305039999
GEZREL,CC1=CC(=C(C(=O)N1)C(=O)c1ccccc1)C,1,2,2.22274,227.094628656
GIBZEZ,CC12CCC3C(CCc4cc(O)ccc34)C1CCC2O,2,2,3.6092000000000026,272.177630008
GICHEG,Cc1ccc(C)c(OCCCC(C)(C)C(=O)[O-])c1,0,3,2.2385400000000004,249.14961811191
GICHIK,Cc1ccc(C)c(OCCCC(C)(C)C(=O)[O-])c1,0,3,2.2385400000000004,249.14961811191
GICHOQ,Cc1ccc(C)c(OCCCC(C)(C)C(=O)[O-])c1,0,3,2.2385400000000004,249.14961811191
GICHUW,Cc1ccc(C)c(OCCCC(C)(C)C(=O)[O-])c1,0,3,2.2385400000000004,249.14961811191
GICKEM,CC(C)(C)C1=NC(=C(S1)c1ccnc(N)n1)c1cccc(NS(=O)(=O)c2c(F)cccc2F)c1F,2,7,5.364900000000002,519.10105154
GICKEM01,CC(C)(C)C1=NC(=C(S1)c1ccnc(N)n1)c1cccc(NS(=O)(=O)c2c(F)cccc2F)c1F,2,7,5.364900000000002,519.10105154
GICKEM02,CC(C)(C)C1=NC(=C(S1)c1ccnc(N)n1)c1cccc(NS(=O)(=O)c2c(F)cccc2F)c1F,2,7,5.364900000000002,519.10105154
GICKUC,CC(C)(C)C1=NC(=C(S1)c1ccnc(N)n1)c1cccc(NS(=O)(=O)c2c(F)cccc2F)c1F,2,7,5.364900000000002,519.10105154
GICLAJ,CC(C)(C)C1=NC(=C(S1)c1ccnc(N)n1)c1cccc(NS(=O)(=O)c2c(F)cccc2F)c1F,2,7,5.364900000000002,519.10105154
GICLEN,CC(C)(C)C1=NC(=C(S1)c1ccnc(N)n1)c1cccc(NS(=O)(=O)c2c(F)cccc2F)c1F,2,7,5.364900000000002,519.10105154
GICLIR,CC(C)(C)C1=NC(=C(S1)c1ccnc(N)n1)c1cccc(NS(=O)(=O)c2c(F)cccc2F)c1F,2,7,5.364900000000002,519.10105154
GICLOX,CC(C)(C)C1=NC(=C(S1)c1ccnc(N)n1)c1cccc(NS(=O)(=O)c2c(F)cccc2F)c1F,2,7,5.364900000000002,519.10105154
GICLUD,CC(C)(C)C1=NC(=C(S1)c1ccnc(N)n1)c1cccc(NS(=O)(=O)c2c(F)cccc2F)c1F,2,7,5.364900000000002,519.10105154
GICMAK,CC(C)(C)C1=NC(=C(S1)c1ccnc(N)n1)c1cccc(NS(=O)(=O)c2c(F)cccc2F)c1F,2,7,5.364900000000002,519.10105154
GICMEK,NC1=C2C=CC=CC2=[NH+]C2=C1CCCC2,1,1,2.1149,199.12297490009
GICMEK01,Nc1c2CCCCc2[nH+]c2ccccc12,1,1,2.1149000000000004,199.12297490009
GICMEO,CC(C)(C)C1=NC(=C(S1)c1ccnc(N)n1)c1cccc(NS(=O)(=O)c2c(F)cccc2F)c1F,2,7,5.364900000000002,519.10105154
GICMIS,CC(C)(C)C1=NC(=C(S1)c1ccnc(N)n1)c1cccc(NS(=O)(=O)c2c(F)cccc2F)c1F,2,7,5.364900000000002,519.10105154
GICMOY,CC(C)(C)C1=NC(=C(S1)c1ccnc(N)n1)c1cccc(NS(=O)(=O)c2c(F)cccc2F)c1F,2,7,5.364900000000002,519.10105154
GICVUJ,COC12CC(COC(=O)c3cncc(Br)c3)CN(C)C1CC1=CN(C)c3cccc2c13,0,6,3.9109000000000034,483.115753792
GICVUJ01,COC12CC(COC(=O)c3cncc(Br)c3)CN(C)C1CC1=CN(C)c3cccc2c13,0,6,3.9109000000000034,483.115753792
GICVUJ03,COC12CC(COC(=O)c3cncc(Br)c3)CN(C)C1CC1=CN(C)c3cccc2c13,0,6,3.9109000000000034,483.115753792
GICYOG,[NH3+]CC[NH3+],2,0,-2.529799999999999,62.08330116018
GICZOH,O=P1([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O1,0,12,-2.0600000000000005,315.8362162796399
GIDBAY,CN1C(=O)N(C)C2=C(NC=N2)C1=O,1,5,-1.0397000000000005,180.064725496
GIDFIM,[NH3+]CC1CCC(CC1)C(O)=O,2,1,0.11929999999999946,158.11755517209
GIDFOS,[NH3+]CC1CCC(CC1)C(O)=O,2,1,0.11929999999999946,158.11755517209
GIDFUY,[NH3+]CC1CCC(CC1)C(O)=O,2,1,0.11929999999999946,158.11755517209
GIDGAF,[NH3+]CC1CCC(CC1)C(O)=O,2,1,0.11929999999999946,158.11755517209
GIDGEF,C1CO2CCN34CCO5CCO6CCN78CCO1[K+]123567O(CCO1CC4)CC8,0,8,-3.2787999999999915,415.22049497208997
GIDGEJ,[NH3+]CC1CCC(CC1)C(O)=O,2,1,0.11929999999999946,158.11755517209
GIDGIN,[NH3+]CC1CCC(CC1)C(O)=O,2,1,0.11929999999999946,158.11755517209
GIDGOT,[NH3+]CC1CCC(CC1)C(=O)[O-],1,2,-1.2153999999999996,157.11027872
GIDGUZ,[NH3+]CC1CCC(CC1)C(=O)[O-],1,2,-1.2153999999999996,157.11027872
GIDHAG,[NH3+]CC1CCC(CC1)C(=O)[O-],1,2,-1.2153999999999996,157.11027872
GIDHEK,[NH3+]CC1CCC(CC1)C(=O)[O-],1,2,-1.2153999999999996,157.11027872
GIDHIO,[NH3+]CC1CCC(CC1)C(=O)[O-],1,2,-1.2153999999999996,157.11027872
GIDLUB,OC(=O)c1ccc(O)cc1O,3,3,0.7959999999999998,154.026608672
GIDNUC,CC(C)C1NC(=O)C(NC(=O)c2ccc(C)c3OC4=C(C)C(=O)C(=C(C(=O)NC5C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C6CCCN6C(=O)C(NC5=O)C(C)C)C4=Nc23)N)C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C2CCCN2C1=O,5,18,0.7256400000000023,1254.6284746719998
GIDQOA,Cc1cccc(C)c1NC(=O)COc1cccc2cccnc12,1,3,3.8691400000000025,306.13682781600005
GIFWEB,[NH3+]c1ccc(cc1)S(=O)(=O)[O-],1,3,-0.5358999999999998,173.014664084
GIFWIF,OC(=O)CCC1=CNc2ccccc12,2,1,2.1851000000000003,189.078978592
GIGJIR,CC(NCC[NH2+]CCNC(C)=C1C(=O)OC(=CC1=O)C)=C1C(=O)OC(=CC1=O)C,3,8,-0.663599999999996,404.1816119720899
GIGQIX,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,2,7,1.2575999999999998,290.13789043599996
GIGSEY,[NH2+]1CC[NH2+]CC1,2,0,-2.873199999999998,88.09895122417998
GIGTAU,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
GIGTAU01,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
GIGTAU02,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
GIGTAU03,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
GIGTAU04,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
GIGTAU05,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
GIGTAU06,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
GIGTEV,C[NH2+]C(C)C(O)c1ccccc1,2,1,0.30170000000000013,166.12264055209
GIGXOJ,C1[NH+]2CN3CN1CN(C2)C3,1,3,-2.436899999999997,141.11347283608998
GIHBOQ,CC1(CO)C(O)CCC2(C)C(CC=C3C(O)COC3=O)C(=C)CCC12,3,5,1.9625999999999997,350.20932406
GIHBUW,CC1(CO)C(O)CCC2(C)C(CC=C3C(O)COC3=O)C(=C)CCC12,3,5,1.9625999999999997,350.20932406
GIHCAD,CC1(CO)C(O)CCC2(C)C(CC=C3C(O)COC3=O)C(=C)CCC12,3,5,1.9625999999999997,350.20932406
GIHCIK,O=C([O-])c1ccccc1,0,2,0.05009999999999992,121.02950297991
GIHNIY,OC(=O)c1ccc(OP2(=NP3(=NP4(=N2)Oc2ccccc2c2ccccc2O4)Oc2ccccc2c2ccccc2O3)Oc2ccc(cc2)C(O)=O)cc1,2,11,11.669799999999984,777.0831039220001
GIHWOJ,CC(=O)NCCCS(=O)(=O)[O-],1,4,-0.9421999999999995,180.03360237991
GIJSOK,CCCC1=Nc2c(C)cc(cc2N1Cc1ccc(cc1)c1ccccc1C(O)=O)C1=Nc2ccccc2N1C,1,5,7.264420000000007,514.2368762
GIJTAY,COc1cc(Cc2c[nH+]c(N)nc2N)cc(OC)c1OC,2,6,0.6767,291.14516688809
GIJTAY01,COc1cc(Cc2c[nH+]c(N)nc2N)cc(OC)c1OC,2,6,0.6767,291.14516688809
GIJTEC,COc1cc(Cc2c[nH+]c(N)nc2N)cc(OC)c1OC,2,6,0.6767,291.14516688809
GIJWOP,COc1cc(Cc2c[nH+]c(N)nc2N)cc(OC)c1OC,2,6,0.6767,291.14516688809
GIKBEL,COc1cc(Cc2c[nH+]c(N)nc2N)cc(OC)c1OC,2,6,0.6767,291.14516688809
GIKBIP,COc1cc(Cc2c[nH+]c(N)nc2N)cc(OC)c1OC,2,6,0.6767,291.14516688809
GIKBIP01,COc1cc(Cc2c[nH+]c(N)nc2N)cc(OC)c1OC,2,6,0.6767,291.14516688809
GIKKEQ,O=N(=O)c1cc2COCCOCCOCCOCCOCc(c1)c2[O-],0,8,0.7649999999999997,356.13509024391
GIKTID,[NH3+]CC[NH3+],2,0,-2.529799999999999,62.08330116018
GILHAL,CCOC(=O)c1ccc(nc1)C#Cc1ccc2SCCC(C)(C)c2c1,0,4,4.431500000000004,351.129299912
GILPIE,CC(C)C(N1CCCNC1=O)C(=O)NC(CC(O)C(Cc1ccccc1)NC(=O)COc1c(C)cccc1C)Cc1ccccc1,4,5,4.328140000000005,628.3624706359999
GILWUX,CC1(C)NC(=O)N(C1=O)c1ccc(c(c1)C(F)(F)F)N(=O)=O,1,4,2.4484000000000004,317.06234046
GILXAE,CC1(C)NC(=O)N(C1=O)c1ccc(c(c1)C(F)(F)F)N(=O)=O,1,4,2.4484000000000004,317.06234046
GIMBEM,O=N(=O)C1=C[N-]N=C1N(=O)=O,0,5,-0.14480000000000015,157.00032809191
GIMNUO,O=N(=O)C1=N[N-]C(=C1)N(=O)=O,0,5,-0.14480000000000026,157.00032809191
GIMXAE,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N1CC[NH2+]CC1,2,4,0.24210000000000054,320.1404961080901
GIMXEI,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N1CC[NH2+]CC1,2,4,0.24210000000000054,320.1404961080901
GIMXIM,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N1CC[NH2+]CC1,2,4,0.24210000000000054,320.1404961080901
GIMXOS,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N1CC[NH2+]CC1,2,4,0.24210000000000054,320.1404961080901
GIMYUY,OCC[NH+](CCO)CCO,4,3,-3.1517999999999975,150.11246979209
GINDAI,CC(=O)C(=O)[O-],0,3,-1.6747000000000003,87.00876753591001
GINFOZ,NC(=O)N1c2ccccc2C=Cc2ccccc12,1,1,3.3872000000000018,236.094963004
GINFOZ01,[NH2+]=C(O)N1c2ccccc2C=Cc2ccccc12,2,0,1.9816000000000003,237.10223945609
GINFOZ02,NC(=O)N1c2ccccc2C=Cc2ccccc12,1,1,3.3872000000000018,236.094963004
GINNIB,CCc1[nH+]c(N)nc(N)c1c1ccc(Cl)cc1,2,3,1.9429,249.09015054808998
GINWAE,CC12N3CN4C5C6N(CN7C8C9N(CN%10C(=O)N%11Cc%12c(OCCCS(=O)(=O)[O-])ccc(OCCCS(=O)(=O)[O-])c%12CN%12C(=O)N(CN9C(=O)N8CN6C(=O)N5CN1C(=O)N1Cc5c(OCCCS(=O)(=O)[O-])ccc(OCCCS(=O)(=O)[O-])c5CN(C3=O)C21C)C%10(C)C%11%12C)C7=O)C4=O,0,24,-1.473799999999993,1448.3184152476392
GIPTIJ,COc1ccc2cc(ccc2c1)C(C)C(=O)[O-],0,3,1.7018,229.08701785591
GIQQOQ,COc1cc(Cc2c[nH+]c(N)nc2N)cc(OC)c1OC,2,6,0.6767,291.14516688809
GIQQOQ01,COc1cc(Cc2c[nH+]c(N)nc2N)cc(OC)c1OC,2,6,0.6767,291.14516688809
GIQQOQ02,COc1cc(Cc2c[nH+]c(N)nc2N)cc(OC)c1OC,2,6,0.6767,291.14516688809
GIQQOQ03,COc1cc(Cc2c[nH+]c(N)nc2N)cc(OC)c1OC,2,6,0.6767,291.14516688809
GIQRED,Oc1ccc2C(C(CCc2c1)c1ccccc1)c1ccc(OCC[NH+]2CCCC2)cc1,2,2,4.311600000000003,414.24275568409
GIRWUA,Cc1ccnc2N(C3CC3)c3ncccc3C(=O)Nc12,1,4,2.6512200000000004,266.116761068
GISKAW,OCC[NH+]1CCN(CCC=C2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1,2,3,3.1846000000000023,435.17124553209
GISKIE,OC(=O)CCC(=O)[O-],1,3,-1.3989000000000003,117.01933221991001
GISMOL,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,0,1,3.3260000000000014,278.08605173
GITGUP,COc1ccc2CC3C4C=CC(O)C5Oc1c2C45CCN3C,1,4,1.5011,299.152143532
GITNUU,Nc1c[nH+]ccc1N,2,2,-0.33490000000000014,110.07127367608999
GITRIM,Nc1cc[nH+]cc1,1,1,0.08289999999999981,95.06037464408999
GITROS,[NH3+]c1c[nH+]ccc1N,2,1,-1.0437,111.07855012817998
GITVAI,[NH3+]c1c[nH+]ccc1N,2,1,-1.0437,111.07855012817998
GIVBUJ,CCCCCNC(=[NH2+])NN=CC1=CNc2ccc(OC)cc12,4,2,0.9949000000000006,302.19753680809
GIVCAQ,CCCCCNC(N)=NN=CC1=CNc2ccc(OC)cc12,3,3,2.6048999999999998,301.190260356
GIVCEU,CCCCCNC(N)=NN=CC1=CNc2ccc(OC)cc12,3,3,2.6048999999999998,301.190260356
GIVFIC,Nc1c[nH+]ccc1N,2,2,-0.33490000000000014,110.07127367608999
GIWLII01,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,2,4,5.179200000000004,355.1451400039999
GIWTOY,[O-]N1N=NN=C1N=NC1=NN=NN1[O-],0,12,-1.2332000000000003,196.02166639982
GIXDAS,NCCN,2,2,-1.0962,60.06874825599999
GIXNOQ,CC(C)(C)c1ccccc1N1C(=O)c2cc3C(=O)N(C(=O)c3cc2C1=O)c1ccccc1C(C)(C)C,0,6,4.485800000000004,480.20490737599994
GIXQIQ,[O-]N1N=NN=C1N=NC1=NN=NN1[O-],0,12,-1.2332000000000003,196.02166639982
GIXVIW,CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,1,2,4.269300000000004,302.2245802
GIXVOC,CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,1,2,4.269300000000004,302.2245802
GIXXOB,Fc1ccc(cc1)C(=O)CCCN1CCC(=CC1)N1C(=O)Nc2ccccc12,1,4,3.6784000000000017,379.169605164
GIXXOB01,Fc1ccc(cc1)C(=O)CCCN1CCC(=CC1)N1C(=O)Nc2ccccc12,1,4,3.6784000000000017,379.169605164
GIYDEZ,[NH3+]CC(O)=O,2,1,-1.6871000000000003,76.03930485209
GIYDEZ01,[NH3+]CC(O)=O,2,1,-1.6871000000000003,76.03930485209
GIYDEZ04,[NH3+]CC(O)=O,2,1,-1.6871000000000003,76.03930485209
GIYLUY,CC(C)(C)c1ccc(cc1)C(O)=O,1,1,2.6823000000000006,178.099379688
GIZMAE,Fc1ccc(cc1)C(=O)CCCN1CCC(=CC1)N1C(=O)Nc2ccccc12,1,4,3.6784000000000017,379.169605164
GIZMAE01,Fc1ccc(cc1)C(=O)CCCN1CCC(=CC1)N1C(=O)Nc2ccccc12,1,4,3.6784000000000017,379.169605164
GIZYAQ,Oc1c2Cc3cc(cc(Cc4cc(cc(Cc5cc(cc(Cc6cc(cc(Cc7cc(cc(Cc1cc(c2)S(=O)(=O)[O-])c7O)S(=O)(=O)[O-])c6O)S(=O)(=O)[O-])c5O)S(=O)(=O)[O-])c4O)S(=O)(=O)[O-])c3O)S(=O)(=O)[O-],6,24,1.2030000000000025,1109.94841931946
GLCROL,OCC(O)CO,3,3,-1.6681000000000001,92.047344116
GLCROL01,OCC(O)CO,3,3,-1.6681000000000001,92.047344116
GLICAC01,OCC(O)=O,2,2,-0.9367000000000001,76.016043988
GLICAC10,OCC(O)=O,2,2,-0.9367000000000001,76.016043988
GLUCIT,OCC(O)C(O)C(O)C(O)CO,6,6,-3.5854000000000004,182.079038168
GLUCIT01,OCC(O)C(O)C(O)C(O)CO,6,6,-3.5854000000000004,182.079038168
GLUCIT02,OCC(O)C(O)C(O)C(O)CO,6,6,-3.5854000000000004,182.079038168
GLUCIT03,OCC(O)C(O)C(O)C(O)CO,6,6,-3.5854000000000004,182.079038168
GLUCIT04,OCC(O)C(O)C(O)C(O)CO,6,6,-3.5854000000000004,182.079038168
GLULAC10,OCC1OC(=O)C(O)C(O)C1O,4,6,-3.0132,178.04773804
GLUTAM,[NH3+]C(CCC(N)=O)C(=O)[O-],2,3,-3.3876999999999997,146.06914218
GLUTAM01,[NH3+]C(CCC(N)=O)C(=O)[O-],2,3,-3.3876999999999997,146.06914218
GLUTAM02,[NH3+]C(CCC(N)=O)C(=O)[O-],2,3,-3.3876999999999997,146.06914218
GLUTAM03,[NH3+]C(CCC(N)=O)C(=O)[O-],2,3,-3.3876999999999997,146.06914218
GLUTAM04,[NH3+]C(CCC(N)=O)C(=O)[O-],2,3,-3.3876999999999997,146.06914218
GLUTAM05,[NH3+]C(CCC(N)=O)C(=O)[O-],2,3,-3.3876999999999997,146.06914218
GLUTAM06,[NH3+]C(CCC(N)=O)C(=O)[O-],2,3,-3.3876999999999997,146.06914218
GLUTAM07,[NH3+]C(CCC(N)=O)C(=O)[O-],2,3,-3.3876999999999997,146.06914218
GLUTAM08,[NH3+]C(CCC(N)=O)C(=O)[O-],2,3,-3.3876999999999997,146.06914218
GLUTAM09,[NH3+]C(CCC(N)=O)C(=O)[O-],2,3,-3.3876999999999997,146.06914218
GLUTAM10,[NH3+]C(CCC(N)=O)C(=O)[O-],2,3,-3.3876999999999997,146.06914218
GLUTAN,[NH3+]C(CCC(N)=O)C(O)=O,3,2,-2.052999999999999,147.07641863209
GLUTAS,[NH3+]C(CCC(=O)NC(CS)C(=O)NCC(O)=O)C(=O)[O-],5,6,-4.2575999999999965,307.083806264
GLUTAS02,[NH3+]C(CCC(=O)NC(CS)C(=O)NCC(O)=O)C(=O)[O-],5,6,-4.2575999999999965,307.083806264
GLUTAS03,[NH3+]C(CCC(=O)NC(CS)C(=O)NCC(O)=O)C(=O)[O-],5,6,-4.2575999999999965,307.083806264
GLUTAS04,[NH3+]C(CCC(=O)NC(CS)C(=O)NCC(O)=O)C(=O)[O-],5,6,-4.2575999999999965,307.083806264
GLUTAS05,[NH3+]C(CCC(=O)NC(CS)C(=O)NCC(O)=O)C(=O)[O-],5,6,-4.2575999999999965,307.083806264
GLUTAS06,[NH3+]C(CCC(=O)NC(CS)C(=O)NCC(O)=O)C(=O)[O-],5,6,-4.2575999999999965,307.083806264
GLUTAS07,[NH3+]C(CCC(=O)NC(CS)C(=O)NCC(O)=O)C(=O)[O-],5,6,-4.2575999999999965,307.083806264
GLUTAS08,[NH3+]C(CCC(=O)NC(CS)C(=O)NCC(O)=O)C(=O)[O-],5,6,-4.2575999999999965,307.083806264
GLUTAS09,[NH3+]C(CCC(=O)NC(CS)C(=O)NCC(O)=O)C(=O)[O-],5,6,-4.2575999999999965,307.083806264
GLUTAS10,[NH3+]C(CCC(=O)NC(CS)C(=O)NCC(O)=O)C(=O)[O-],5,6,-4.2575999999999965,307.083806264
GLYBAC10,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCAD,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCAD10,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN01,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN02,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN03,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN04,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN05,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN15,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN16,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN17,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN18,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN19,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN20,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN21,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN22,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN23,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN24,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN25,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN26,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN27,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN28,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN29,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN30,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN31,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN32,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN33,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN34,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN35,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN36,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN37,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN38,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN39,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN40,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN41,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN42,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN43,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN44,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN45,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN46,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN47,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN48,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN49,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN50,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN51,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN52,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN53,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN54,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN55,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN56,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN57,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN58,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN59,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
GLYCIN60,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
