identifier,logp_crippen,mol_weight,hb_donors,hb_acceptors,smiles
AMPYRE02,0.6638000000000001,94.053098192,1,2,Nc1ccncc1
AMSALA,0.6726000000000001,153.042593084,3,3,Nc1ccc(C(O)=O)c(O)c1
AMSALA01,0.6726000000000001,153.042593084,3,3,Nc1ccc(C(O)=O)c(O)c1
AMSALA02,0.6726000000000001,153.042593084,3,3,Nc1ccc(C(O)=O)c(O)c1
AMUTOT,1.2295199999999997,270.02451756,2,6,CC1=NN=C(NS(=O)(=O)c2ccc(N)cc2)S1
AMXBPM10,1.2575999999999998,290.13789043599996,2,7,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
AMXBPM11,1.2575999999999998,290.13789043599996,2,7,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
AMXBPM12,1.2575999999999998,290.13789043599996,2,7,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
AMXBPM13,1.2575999999999998,290.13789043599996,2,7,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
AMYTAL10,1.1849999999999998,226.131742436,2,3,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O
AMYTAL11,2.37,452.263484872,4,6,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O.CCC1(CCC(C)C)C(=O)NC(=O)NC1=O
AMYTAL12,2.37,452.263484872,4,6,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O.CCC1(CCC(C)C)C(=O)NC(=O)NC1=O
ANENOX,-4.817099999999997,360.12010887591003,3,4,O.O=C([O-])c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-].O.NC(N)=[NH2+]
ANENUD,-4.046499999999996,362.13575893991003,3,4,O=C([O-])c1ccc(C=Cc2ccc(cc2)C(=O)[O-])cc1.O.O.NC(N)=[NH2+]
ANENUD01,-4.046499999999998,362.13575893991003,3,4,O=C([O-])c1ccc(C=Cc2ccc(cc2)C(=O)[O-])cc1.NC(N)=[NH2+].O.O
ANEPAL,-3.801499999999999,364.12625687591003,3,6,O=C([O-])c1ccc(cc1)N=Nc1ccc(cc1)C(=O)[O-].NC(N)=[NH2+].O.O
ANIKEQ,1.3367999999999995,448.18927437599996,2,7,Nc1ccc(cc1)S(=O)(=O)Nc1ncccn1.CN1CCCC1=O.CN1CCCC1=O
ANILIV,1.6563999999999999,322.10996143599994,2,6,Nc1ccc(cc1)S(=O)(=O)Nc1ncccn1.C1CCOC1
ANINAO,-1.1183999999999998,157.03750770399998,2,4,OO.O=C([O-])c1c[nH+]ccc1
ANSTER10,3.5431000000000026,306.21949481999997,1,3,CC1(O)CCC2C3CCC4CC(=O)OCC4(C)C3CCC12C
ANTHLN10,2.233000000000001,226.06299418,2,3,Oc1cccc2Cc3cccc(O)c3C(=O)c12
ANTPYR,1.4844199999999999,188.094963004,0,3,CN1N(C(=O)C=C1C)c1ccccc1
ANTPYR10,1.4844199999999999,188.094963004,0,3,CN1N(C(=O)C=C1C)c1ccccc1
ANTPYR11,1.4844199999999999,188.094963004,0,3,CN1N(C(=O)C=C1C)c1ccccc1
ANUNED,2.6259000000000006,255.089543276,3,3,O=C1NC=C2C=CC=CC2=C1.Oc1cccc(O)c1
ANUPOQ01,-4.143299999999996,252.11437812,2,5,[NH3+]C(CC)C(=O)[O-].[NH3+]C(CCSC)C(=O)[O-]
APALUZ,0.8175000000000003,403.18959165999996,2,5,C[NH+]1CCN2C(C1)c1ccccc1Cc1cccnc21.Oc1ccccc1C(=O)[O-]
APIQEW,2.8377000000000008,309.03218878191,1,1,CCc1[nH+]ccc(c1)C(N)=S.F[Si-2](F)(F)(F)(F)F
APITOK,-5.671800000000001,160.082106876,4,5,NN1N=N[N-]C1=O.NC(N)=[NH2+]
APOKUM,-6.3310999999999975,288.09575085200004,2,6,O=C([O-])C1=CC(=O)C=C(O1)C(=O)[O-].O.[NH2+]1CC[NH2+]CC1
APOLAT,-4.171699999999998,271.09246262009003,3,5,OC(=O)C1=CC(=O)C=C(O1)C(=O)[O-].[NH2+]1CC[NH2+]CC1
APOMAU,-1.1612999999999987,416.00839287591003,3,8,NC(N)=[NH2+].O=S(=O)([O-])CCCCS(=O)(=O)[O-].S1C=CC2=C1C=CS2
APOSAB,-0.6495799999999947,452.23180788400003,4,4,CN(C)C(=[NH2+])N=C(N)N.Cc1ccc(cc1)S(=O)(=O)[N-]C(=O)NN1CC2CCCC2C1
APYRDN,-4.0093,288.06253257599997,2,7,Nc1cc[nH+]cc1.Nc1ccncc1.O=[Cl](=O)(=O)[O-]
APYRDN01,-4.009299999999998,288.062532576,2,7,O=[Cl](=O)(=O)[O-].Nc1cc[nH+]cc1.Nc1ccncc1
APYRDN02,-4.009299999999998,288.062532576,2,7,O=[Cl](=O)(=O)[O-].Nc1cc[nH+]cc1.Nc1ccncc1
APYSAL,2.5748200000000003,326.126657056,2,5,CN1N(C(=O)C=C1C)c1ccccc1.OC(=O)c1ccccc1O
AQEJEO,1.5815,275.07937251600003,4,4,NC(=O)c1ccccc1O.OC(=O)c1ccccc1O
AQMEDA,-15.573200000000009,422.1234452119998,2,8,O=C([O-])C[NH+](CC[NH+](CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[OH2][Mg+2]([OH2])([OH2])([OH2])([OH2])[OH2]
AQMEDA01,-15.573199999999993,422.12344521199987,2,8,[OH2][Mg+2]([OH2])([OH2])([OH2])([OH2])[OH2].O=C([O-])C[NH+](CC[NH+](CC(=O)[O-])CC(=O)[O-])CC(=O)[O-]
AQOCEQ,-1.7876999999999978,224.116092372,2,4,Nc1ccc(cc1)C(=O)[O-].[NH2+]1CCOCC1
AQOCEQ01,-1.7876999999999978,224.116092372,2,4,Nc1ccc(cc1)C(=O)[O-].[NH2+]1CCOCC1
AQOMAU,1.7898200000000006,348.16199700799996,1,5,CN1CCN(CC1)C1=Nc2ccccc2NC2=C1C=C(C)S2.O.O
AQOMAU01,1.7898200000000006,348.16199700799996,1,5,CN1CCN(CC1)C1=Nc2ccccc2NC2=C1C=C(C)S2.O.O
AQOMAU03,1.7898199999999995,348.16199700799996,1,5,O.O.CN1CCN(CC1)C1=Nc2ccccc2NC2=C1C=C(C)S2
AQOMEY,0.9651200000000006,366.17256169199993,1,5,CN1CCN(CC1)C1=Nc2ccccc2NC2=C1C=C(C)S2.O.O.O
AQOMEY01,0.9651199999999995,366.172561692,1,5,O.O.O.CN1CCN(CC1)C1=Nc2ccccc2NC2=C1C=C(C)S2
AQOMEY02,0.9651200000000006,366.17256169199993,1,5,CN1CCN(CC1)C1=Nc2ccccc2NC2=C1C=C(C)S2.O.O.O
AQOMEY03,0.9651200000000006,366.17256169199993,1,5,CN1CCN(CC1)C1=Nc2ccccc2NC2=C1C=C(C)S2.O.O.O
AQOMIF,3.925060000000002,395.1732728999999,2,3,Cc1ccc2c(C)c(Cc3ccccc3)[n+]([O-])c(C)c2c1.OC(=O)CCC(O)=O
AQSCCA,-8.322099999999997,326.0172994078199,0,8,[Ca+2].O=C([O-])CCC(=O)[O-].O=C([O-])CCC(=O)[O-].O.O.O
ARADEN10,-1.9799999999999998,267.096753896,4,9,Nc1ncnc2N(C=Nc12)C1OC(CO)C(O)C1O
ARAFOR,2.7012,302.126657056,4,4,CC(=O)Nc1cccc(O)c1.CC(=O)Nc1ccc(O)cc1
ARBCYT10,-2.5629999999999993,243.085520516,4,8,NC1=NC(=O)N(C=C1)C1OC(CO)C(O)C1O
ARFCYT10,-6.1398999999999955,279.062198228,4,7,[Cl-].NC1=[NH+]C(=O)N(C=C1)C1OC(CO)C(O)C1O
ARFUAD,-5.556899999999996,303.07343160799996,4,8,[Cl-].Nc1[nH+]cnc2N(C=Nc12)C1OC(CO)C(O)C1O
ARIFUE,0.40279999999999977,379.092811388,1,9,CN1C=NC2=C1C(=O)N(C)C(=O)N2C.OC(=O)c1ccc(F)c(c1)N(=O)=O
AROWUA,-7.577600000000005,306.13845015218,4,4,O=S(=O)([O-])[S-].[NH2+]1CC[NH2+]CC1.[NH2+]1CC[NH2+]CC1.O
ASALAC,-3.0321999999999996,189.019270796,3,2,[Cl-].[NH3+]c1ccc(C(O)=O)c(O)c1
ASATOD,2.2088,434.1689157919999,1,9,COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C.C1COCCO1
ASATOD01,2.2088,434.1689157919999,1,9,COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C.C1COCCO1
ASATOD02,2.2088,434.1689157919999,1,9,COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C.C1COCCO1
ASPARM,-4.602499999999999,150.0640568,2,3,[NH3+]C(CC(N)=O)C(=O)[O-].O
ASPARM02,-4.602499999999999,150.0640568,2,3,[NH3+]C(CC(N)=O)C(=O)[O-].O
ASPARM03,-4.602499999999999,150.0640568,2,3,[NH3+]C(CC(N)=O)C(=O)[O-].O
ASPARM05,-4.602499999999999,150.0640568,2,3,[NH3+]C(CC(N)=O)C(=O)[O-].O
ASPARM06,-4.602499999999999,150.0640568,2,3,[NH3+]C(CC(N)=O)C(=O)[O-].O
ASPARM07,-4.602499999999999,150.0640568,2,3,[NH3+]C(CC(N)=O)C(=O)[O-].O
ASPARM08,-4.602499999999999,150.0640568,2,3,[NH3+]C(CC(N)=O)C(=O)[O-].O
ASPARM09,-4.602499999999999,150.0640568,2,3,[NH3+]C(CC(N)=O)C(=O)[O-].O
ASPARM10,-4.602499999999999,150.0640568,2,3,[NH3+]C(CC(N)=O)C(=O)[O-].O
ASPARM12,-4.602499999999999,150.0640568,2,3,[NH3+]C(CC(N)=O)C(=O)[O-].O
ASPARM13,-4.602499999999999,150.0640568,2,3,[NH3+]C(CC(N)=O)C(=O)[O-].O
ASPARM15,-4.602499999999999,150.0640568,2,3,[NH3+]C(CC(N)=O)C(=O)[O-].O
ASPARM16,-4.602499999999999,150.0640568,2,3,[NH3+]C(CC(N)=O)C(=O)[O-].O
ASPARM17,-4.602499999999999,150.0640568,2,3,[NH3+]C(CC(N)=O)C(=O)[O-].O
ASPARM18,-4.602499999999999,150.0640568,2,3,[NH3+]C(CC(N)=O)C(=O)[O-].O
ASPARM19,-4.602499999999999,150.0640568,2,3,[NH3+]C(CC(N)=O)C(=O)[O-].O
ASPARM20,-4.602499999999999,150.0640568,2,3,[NH3+]C(CC(N)=O)C(=O)[O-].O
ASPARM21,-4.602499999999999,150.0640568,2,3,[NH3+]C(CC(N)=O)C(=O)[O-].O
ASPARM22,-4.602499999999999,150.0640568,2,3,[NH3+]C(CC(N)=O)C(=O)[O-].O
ASPARM23,-4.602499999999999,150.0640568,2,3,[NH3+]C(CC(N)=O)C(=O)[O-].O
ASPARM24,-4.602499999999999,150.0640568,2,3,[NH3+]C(CC(N)=O)C(=O)[O-].O
ASPARM25,-4.602499999999999,150.0640568,2,3,[NH3+]C(CC(N)=O)C(=O)[O-].O
ASPARM26,-4.602499999999999,150.0640568,2,3,[NH3+]C(CC(N)=O)C(=O)[O-].O
ASPARM27,-4.602499999999999,150.0640568,2,3,[NH3+]C(CC(N)=O)C(=O)[O-].O
ASPARM29,-4.602499999999999,150.0640568,2,3,[NH3+]C(CC(N)=O)C(=O)[O-].O
ASPART10,-4.839799999999999,169.014185416,3,2,[NH3+]C(CC(O)=O)C(O)=O.[Cl-]
ASUFUS,0.931,447.20055026799986,1,7,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC.O.O.O
ATAYEC01,3.088700000000001,398.1179392760001,1,4,CCCNC(=O)[N-]S(=O)(=O)c1ccc(Cl)cc1.CN(C)c1cc[nH+]cc1
ATAYIG,3.8815000000000026,432.1022892120001,2,5,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1.c1cc(ccn1)c1ccncc1
ATDZSA,-0.8561000000000003,221.988132052,2,6,CC(=O)NC1=NN=C(S1)S(N)(=O)=O
ATDZSA01,-0.8561000000000003,221.988132052,2,6,CC(=O)NC1=NN=C(S1)S(N)(=O)=O
ATDZSA02,-0.8561000000000003,221.988132052,2,6,CC(=O)NC1=NN=C(S1)S(N)(=O)=O
ATDZSA03,-0.8561000000000003,221.988132052,2,6,CC(=O)NC1=NN=C(S1)S(N)(=O)=O
ATDZSA04,-0.8561000000000003,221.988132052,2,6,CC(=O)NC1=NN=C(S1)S(N)(=O)=O
ATOFOF,2.689120000000002,433.1283118439999,2,5,Cc1c(CS(=O)C2=Nc3ccccc3N2)nccc1OCC(F)(F)F.CCO.O
ATOLUR04,-3.1137999999999986,280.991276624,3,2,[NH3+]CCc1ccc(O)c(O)c1.[I-]
ATOMAY,-2.055999999999999,267.074287136,4,6,OC1=C([O-])C(=O)C1=O.[NH3+]CCc1ccc(O)c(O)c1
ATOMEC,-2.268499999999997,278.10339619191,2,5,O=C1C(=O)C(=C1[O-])[O-].C[NH2+]C(C)C(O)c1ccccc1
ATONAZ,-1.4528999999999985,348.05534258399996,3,9,[NH3+]C(C(C)O)C(O)=O.O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O
ATPRCL01,4.852300000000005,416.2021305039999,0,5,CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC43CCC(=O)O4)C12
ATPRCL10,4.852300000000005,416.2021305039999,0,5,CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC43CCC(=O)O4)C12
ATPRCL13,4.852300000000005,416.2021305039999,0,5,CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC43CCC(=O)O4)C12
ATPRCL15,4.852300000000005,416.2021305039999,0,5,CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC43CCC(=O)O4)C12
ATPRCL16,4.852300000000005,416.2021305039999,0,5,CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC43CCC(=O)O4)C12
AVEHER,2.800600000000002,468.22603674399994,2,4,OC(=O)c1ccccc1O.O=C1CN(CC2N1CCc1ccccc21)C(=O)C1CCCCC1.O
AVEPEX,4.505200000000005,388.3089785199999,3,3,CC1(O)CCC2C3CCC4CC5=NNC=C5CC4(C)C3CCC12C.CC(C)O
AVEPIB,4.895300000000005,402.3246285839999,3,3,CC1(O)CCC2C3CCC4CC5=NNC=C5CC4(C)C3CCC12C.CCC(C)O
AVEPUN,2.8558000000000034,424.3301078879999,3,3,CC1(O)CCC2C3CCC4CC5=NNC=C5CC4(C)C3CCC12C.CC(C)O.O.O
AVEQAU,3.2934000000000028,346.26202832800004,2,2,CC1(O)CCC2C3CCC4CC5=C(CC4(C)C3CCC12C)C=NN5.O
AVEQEY,4.299900000000003,448.29372237999985,4,4,CC1(O)CCC2C3CCC4CC5=NNC=C5CC4(C)C3CCC12C.CC(O)=O.CC(O)=O
AVILOH,-0.9328999999999981,336.1452610039099,2,5,[NH3+]CC1(CCCCC1)CC(O)=O.O=C([O-])c1ccc(cc1)C(=O)[O-]
AVILUN,-0.7246999999999998,399.1529313799999,4,5,OC(=O)c1cc(cc(c1)C(O)=O)C(O)=O.[NH3+]CC1(CCCCC1)CC(=O)[O-].O
AVUMEM,-2.259299999999998,275.11173526400006,4,5,[NH4+].OC(=O)C1CCC(=O)N1.O=C([O-])C1CCC(=O)N1
AWEROL,1.5233999999999999,382.142259876,4,4,OP(O)(=O)CCCCCCCCCP(O)(=O)[O-].Nc1cc[nH+]cc1
AWIDER,-3.397299999999997,303.143035392,2,5,O=N(=O)c1ccc([O-])cc1.[NH3+]CCCCC([NH3+])C(=O)[O-].O
AWIDER01,-3.397299999999997,303.143035392,2,5,[NH3+]CCCCC([NH3+])C(=O)[O-].O=N(=O)c1ccc([O-])cc1.O
AWIHIY,-3.4760999999999997,179.042987008,3,4,[NH3+]CC(O)=O.OC(=O)CC(=O)[O-]
AWIHOE,-2.6958999999999973,207.074287136,3,4,[NH3+]CC(=O)[O-].OC(=O)CCCC(O)=O
AWIHOE01,-2.6958999999999973,207.074287136,3,4,[NH3+]CC(=O)[O-].OC(=O)CCCC(O)=O
AWIHOE02,-2.6958999999999973,207.074287136,3,4,[NH3+]CC(=O)[O-].OC(=O)CCCC(O)=O
AWIHOE03,-2.6958999999999973,207.074287136,3,4,[NH3+]CC(=O)[O-].OC(=O)CCCC(O)=O
AWIHOE04,-2.6958999999999973,207.074287136,3,4,[NH3+]CC(=O)[O-].OC(=O)CCCC(O)=O
AWIHOE05,-2.6958999999999973,207.074287136,3,4,[NH3+]CC(=O)[O-].OC(=O)CCCC(O)=O
AWITOS,2.9271200000000004,395.1005018839999,3,5,CC1=CN(C(=O)C=C1)c1ccccc1.OC(=O)c1cc(cc(c1)C(O)=O)C(O)=O
AWUDEB,1.9809999999999999,335.03896424799996,2,7,OC(=O)c1cccnc1.OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
AWUWIY,-3.1671999999999967,225.11317118,2,1,[Cl-].[NH3+]CC1(CCCCC1)CC(O)=O.O
AWUWIY01,-3.1671999999999967,225.11317118,2,1,[Cl-].[NH3+]CC1(CCCCC1)CC(O)=O.O
AWUWIY02,-3.1671999999999976,225.11317118,2,1,[NH3+]CC1(CCCCC1)CC(O)=O.[Cl-].O
AXASIB,4.349800000000004,363.06959211599997,2,5,CN1SC(=CC1=O)Cl.CC(c1ccc(O)cc1)c1ccc(O)cc1
AXASOH,1.6902000000000001,333.00738578399995,3,8,CN1SC(=CC1=O)Cl.COC(=O)c1cc(O)c(O)c(O)c1
AXIGIZ,-5.434299999999998,348.0414911439999,2,5,Nc1cc[nH+]cc1.[NH3+]c1cc[nH+]cc1.O=[As]([O-])([O-])[O-].O
AXILUQ,4.794400000000005,386.1630425639999,2,5,O=C1C(CCCC1=Cc1ccncc1)=Cc1ccncc1.Oc1ccc(O)cc1
AXUFIJ,3.323800000000002,297.10010796,2,3,OC(=O)CCC(O)=O.c1ccc2c(c1)cnc1ccccc21
AYEPUR,3.1139000000000028,410.1276313680001,2,6,Oc1ccc(Cl)cc1.Oc1ccc(Cl)cc1.C1CN2CN3CN1CN(C2)C3
AYEQAY,4.347580000000004,466.1902316239999,2,6,C1CN2CN3CN1CN(C2)C3.Cc1cc(O)cc(C)c1Cl.Cc1cc(O)cc(C)c1Cl
AYICOC,-3.6605999999999996,233.045485544,4,3,[NH3+]C(Cc1ccc(O)c(O)c1)C(O)=O.[Cl-]
AYIWAI,0.16710000000000014,300.11100699199994,2,4,Nc1cccc2[nH+]cccc12.Oc1ccccc1C(=O)[O-].O
AYOROW,-0.6620999999999986,399.11788326400006,1,9,OC(=O)CN1C(=O)c2ccccc2C1=O.CN1C=NC2=C1C(=O)N(C)C(=O)N2C
AYOYIX,-5.566940000000001,248.04252725191,3,6,O=C1C(=C(C#N)C(=O)C(=C1C#N)[O-])[O-].NC(N)=[NH2+]
AYUBEC,-3.430299999999998,310.05831978799995,2,7,CN1C(=O)N(C)C2=C([N+](=CN2)C)C1=O.OS(=O)(=O)[O-].O
AYUBEC01,-3.430299999999998,310.058319788,1,8,OS(=O)(=O)[O-].CN1C=[NH+]C2=C1C(=O)N(C)C(=O)N2C.O
AYUNUE,-0.39369999999999705,421.20198618399996,3,3,COc1cccc(c1)C1(O)CCCCC1C[NH+](C)C.OC(=O)c1ccccc1.[Cl-]
AYUQAN,1.9514,427.14111724399993,3,6,CCc1[nH+]c(N)nc(N)c1c1ccc(Cl)cc1.CC(=O)Nc1ccccc1C(=O)[O-]
AZAXIK,2.2171000000000003,394.1025675480001,1,8,O=C1CN(N=CC2=CC=C(O2)N(=O)=O)C(=O)N1.c1ccc(nc1)c1ccccn1
AZAXOQ,2.8565000000000014,418.102567548,1,8,O=C1CN(N=CC2=CC=C(O2)N(=O)=O)C(=O)N1.c1cnc2c(c1)ccc1cccnc21
AZEKAU,1.9020000000000004,480.138878616,2,7,CC1(C)C2CCC1(CS(=O)(=O)[O-])C(=O)C2.[NH3+]c1ccc(cc1)S(=O)(=O)c1ccc(N)cc1
AZELAC01,1.8863,188.104858992,2,2,OC(=O)CCCCCCCC(O)=O
AZELAC03,1.8863,188.104858992,2,2,OC(=O)CCCCCCCC(O)=O
AZELAC04,1.8863,188.104858992,2,2,OC(=O)CCCCCCCC(O)=O
AZELAC05,1.8863,188.104858992,2,2,OC(=O)CCCCCCCC(O)=O
AZELAC10,1.8863,188.104858992,2,2,OC(=O)CCCCCCCC(O)=O
AZELAC11,1.8863,188.104858992,2,2,OC(=O)CCCCCCCC(O)=O
AZELAC12,1.8863,188.104858992,2,2,OC(=O)CCCCCCCC(O)=O
AZELAC13,1.8863,188.104858992,2,2,OC(=O)CCCCCCCC(O)=O
AZELAC14,1.8863,188.104858992,2,2,OC(=O)CCCCCCCC(O)=O
AZELAC15,1.8863,188.104858992,2,2,OC(=O)CCCCCCCC(O)=O
AZELAC16,1.8863,188.104858992,2,2,OC(=O)CCCCCCCC(O)=O
AZELAC17,1.8863,188.104858992,2,2,OC(=O)CCCCCCCC(O)=O
AZOQAI,2.341500000000001,441.1567673079999,3,6,CCc1[nH+]c(N)nc(N)c1c1ccc(Cl)cc1.CCC(=O)Nc1ccccc1C(=O)[O-]
AZTHPN,-0.5036000000000003,313.05932283199996,1,8,CN1C=NC(=C1Sc1ncnc2NC=Nc12)N(=O)=O.O.O
BABYIN,1.4778799999999996,296.04016762400005,2,5,Nc1ccc(cc1)S(=O)(=O)N=C1NC=CS1.CC#N
BADYAL,-3.037119999999999,160.048406736,2,4,[NH3+]CC(=O)[O-].OC(=O)CC#N
BAFCEV,-5.200679999999996,233.10117058,2,4,[NH3+]C(CC(=O)[O-])C(=O)[O-].O.CC1=[NH+]C=CN1
BAFCIZ,-4.430299999999997,227.090605896,2,5,[NH3+]C(CC(=O)[O-])C(=O)[O-].Nc1[nH+]cccc1
BAFLON,-5.830799999999998,202.095356928,2,4,O=C([O-])C=CC(=O)[O-].[NH2+]1CC[NH2+]CC1
BAFMEE,-2.9148999999999976,254.11353241209,2,4,O=C([O-])c1ccc(cc1)N(=O)=O.[NH2+]1CC[NH2+]CC1
BAFTAD10,-1.734699999999999,149.10519334,3,4,OCCN(CCO)CCO
BAFVOT,-0.7949999999999999,233.035793452,1,4,CC1(C)C(N2C(CC2=O)S1(=O)=O)C(O)=O
BAGJIC10,-4.826599999999997,232.14230712,2,4,O=C([O-])CCCCC(=O)[O-].[NH2+]1CC[NH2+]CC1
BAGJOI,-4.646099999999994,280.199821996,2,4,[NH2+]1CC[NH2+]CC1.O=C([O-])CCCCCCC(=O)[O-].O.[H].[H]
BAGKAV10,-2.1664999999999957,217.19105446009,2,2,CCCCCCC(=O)[O-].[NH2+]1CC[NH2+]CC1
BAGVUA,-3.920099999999997,222.022976272,2,2,[Cl-].[NH3+]Cc1ccc(cc1)S(N)(=O)=O
BAHDET,-0.010899999999997023,345.24345707199996,1,2,CC[NH+](CC)CCOC(=O)C1(CCCCC1)C1CCCCC1.[Cl-]
BAHFAR01,-1.150999999999996,337.144471308,3,3,[Cl-].CC([NH2+]C(C)C(O)c1ccc(O)cc1)COc1ccccc1
BAHLEC,-1.8456999999999977,233.0899372,2,4,C[N+](C)(C)CC(O)=O.OC(=O)C=CC(=O)[O-]
BAHMAB,-4.671199999999999,111.053157768,1,2,[NH3+]CC(=O)[O-].O.O
BAJXAP,0.7680999999999992,303.085520516,4,5,NNC(=O)c1ccncc1.OC(=O)c1cccc(c1)C(O)=O
BAJXET,-1.449299999999999,347.07534975600004,4,6,OC(=O)c1cc(cc(c1)C(=O)[O-])C(O)=O.NNC(=O)c1cc[nH+]cc1
BAKYES,-3.117499999999997,225.12336882409,3,3,Oc1ccccc1C(=O)[O-].[NH2+]1CC[NH2+]CC1
BAKYES01,-3.117499999999997,225.12336882409,3,3,Oc1ccccc1C(=O)[O-].[NH2+]1CC[NH2+]CC1
BALDOL,-1.2652999999999985,295.153206152,1,5,O.O=C([O-])c1ccccc1.NC1=N[N+]2(CCOCC2)CC1
BAMXAR,-2.34,168.05136061990999,3,6,OO.[NH4+].O=C([O-])CCC(=O)[O-]
BAMZUN01,1.0977999999999999,110.036779432,2,2,Oc1ccc(O)cc1
BAMZUN02,1.0977999999999999,110.036779432,2,2,Oc1ccc(O)cc1
BAMZUN03,1.0977999999999999,110.036779432,2,2,Oc1ccc(O)cc1
BAMZUN04,1.0977999999999999,110.036779432,2,2,Oc1ccc(O)cc1
BAMZUN05,1.0977999999999999,110.036779432,2,2,Oc1ccc(O)cc1
BAMZUN06,1.0977999999999999,110.036779432,2,2,Oc1ccc(O)cc1
BAMZUN07,0.7986,156.042258736,3,3,Oc1ccc(O)cc1.OC=O
BANBEB,-3.0604999999999993,243.950056364,0,1,[Cs+].[O-]c1ccccc1.O
BANBOK,0.7986,156.042258736,3,3,Oc1ccc(O)cc1.OC=O
BANFII,1.0977999999999999,110.036779432,2,2,Oc1ccc(O)cc1
BANMOT,4.704520000000005,431.14995061199994,2,5,COc1ccc2N(C(=C(CC(O)=O)c2c1)C)C(=O)c1ccc(Cl)cc1.CC(C)(C)O
BANMOT01,4.704520000000005,431.14995061199994,2,5,COc1ccc2N(C(=C(CC(O)=O)c2c1)C)C(=O)c1ccc(Cl)cc1.CC(C)(C)O
BANMUZ,3.5358200000000024,389.10300041999994,2,5,COc1ccc2N(C(=C(CC(O)=O)c2c1)C)C(=O)c1ccc(Cl)cc1.CO
BANPUC,-0.4588999999999999,310.95526190399994,2,4,[NH3+]C(CCSC)C(O)=O.ClC(Cl)(Cl)C(=O)[O-]
BAPKOV,-9.626400000000004,299.99605968782,3,5,[NH3+]CCCC([NH3+])C(O)=O.O=S(=O)([O-])[O-].[Cl-].[Cl-]
BAPKUB,-9.626400000000004,387.89502852782005,3,5,[NH3+]CCCC([NH3+])C(O)=O.O=S(=O)([O-])[O-].[Br-].[Br-]
BAPLOT01,-1.0397000000000005,180.064725496,1,5,CN1C(=O)N(C)C2=C(NC=N2)C1=O
BAPLOT04,-1.0397000000000005,180.064725496,1,5,CN1C(=O)N(C)C2=C(NC=N2)C1=O
BAPLOT05,-1.0397000000000005,180.064725496,1,5,CN1C(=O)N(C)C2=C(NC=N2)C1=O
BAPLOT06,-1.0397000000000005,180.064725496,1,5,CN1C(=O)N(C)C2=C(NC=N2)C1=O
BAPLOT07,-1.0397000000000005,180.064725496,1,5,CN1C(=O)N(C)C2=C(N=CN2)C1=O
BAPLOT08,-1.0397000000000005,180.064725496,1,5,CN1C(=O)N(C)C2=C(NC=N2)C1=O
BAPLOT09,-1.0397000000000005,180.064725496,1,5,CN1C(=O)N(C)C2=C(NC=N2)C1=O
BAPLOT10,-1.0397000000000005,180.064725496,1,5,CN1C(=O)N(C)C2=C(NC=N2)C1=O
BAPLOT11,-1.0397000000000005,180.064725496,1,5,CN1C(=O)N(C)C2=C(NC=N2)C1=O
BAPLOT12,-1.0397000000000005,180.064725496,1,5,CN1C(=O)N(C)C2=C(NC=N2)C1=O
BAPLOT13,-1.0397000000000005,180.064725496,1,5,CN1C(=O)N(C)C2=C(NC=N2)C1=O
BAPLOT14,-1.0397000000000005,180.064725496,1,5,CN1C(=O)N(C)C2=C(NC=N2)C1=O
BAPLOT15,-1.0397000000000005,180.064725496,1,5,CN1C(=O)N(C)C2=C(NC=N2)C1=O
BAQDOQ,1.9358000000000004,393.194008344,1,3,CC(C(=O)[O-])c1cccc(c1)C(=O)c1ccccc1.[NH3+]C(C)c1ccccc1.O
BAQDUW,2.7605000000000013,375.18344366,1,3,CC(C(=O)[O-])c1cccc(c1)C(=O)c1ccccc1.[NH3+]C(C)c1ccccc1
BAQFAE,2.7605000000000013,375.18344366,1,3,CC(C(=O)[O-])c1cccc(c1)C(=O)c1ccccc1.[NH3+]C(C)c1ccccc1
